"TIME","F1","F2","Y"
1,2,1,236.39909624795678
1,2,1,234.8324837961815
1,2,1,236.30354412281727
2,2,1,236.30999755859375
2,2,1,237.26537128284696
2,2,1,237.07107244047242
2,2,1,235.4395932122013
2,2,1,236.55144939359775
3,2,1,236.47000122070312
3,2,1,238.29368474350974
3,2,1,236.02116741194988
3,2,1,237.95695242886322
3,2,1,236.99367275754736
4,2,1,236.69000244140625
4,2,1,237.67522533196788
4,2,1,233.89548029652028
4,2,1,236.30152875117358
4,2,1,235.53400974345047
5,2,1,236.85000610351562
5,2,1,235.2839470142037
5,2,1,236.45959477808424
5,2,1,236.6586412952544
5,2,1,239.16186381014708
6,2,1,236.77999877929687
6,2,1,235.59247600627916
6,2,1,237.77982954624198
6,2,1,236.2883599685918
6,2,1,237.82620995031908
7,2,1,236.8699951171875
7,2,1,237.74422764502316
7,2,1,237.88758282979413
7,2,1,236.9731630994654
7,2,1,235.7279518202217
8,2,1,236.9499969482422
8,2,1,234.3047375156449
8,2,1,236.54562549145373
8,2,1,236.20600676631173
8,2,1,238.46682557155168
9,2,1,236.97000122070312
9,2,1,236.56600753194726
9,2,1,236.42252100620598
9,2,1,236.76356638535546
9,2,1,238.12536328970464
10,2,1,236.57000732421875
10,2,1,236.29384302639778
10,2,1,237.39486053525238
10,2,1,237.6494214930057
10,2,1,236.7945555592391
11,2,1,237.39999389648437
11,2,1,238.56204211412032
11,2,1,236.47379793508358
11,2,1,236.81025912698044
11,2,1,238.29235562770432
12,2,1,237.16000366210937
12,2,1,235.59390589275327
12,2,1,238.45092765593836
12,2,1,236.2273230139449
12,2,1,237.13187403494183
13,2,1,237.55999755859375
13,2,1,238.7152160931984
13,2,1,237.4469653968935
13,2,1,238.11349133937958
13,2,1,238.00611951121135
14,2,1,237.7100067138672
14,2,1,236.82485642762896
14,2,1,236.3992009132696
14,2,1,237.3313279811261
14,2,1,236.39284682628377
15,2,1,237.2899932861328
15,2,1,237.69704462449175
15,2,1,238.21491939414798
15,2,1,238.33540310211865
15,2,1,237.6518952614097
16,2,1,236.8000030517578
16,2,1,236.0768776566087
16,2,1,237.105012623501
16,2,1,236.63443642078443
16,2,1,236.66579930193672
17,2,1,236.60000610351562
17,2,1,236.02537560486934
17,2,1,236.77256524553212
17,2,1,235.24840076088998
17,2,1,236.8016200647465
18,2,1,235.47999572753906
18,2,1,234.1945756359066
18,2,1,234.34930267474792
18,2,1,234.54071600291
18,2,1,234.1453289153722
19,2,1,236.69000244140625
19,2,1,236.93951498449053
19,2,1,238.2123788406733
19,2,1,236.3269479464706
19,2,1,234.97113290764997
20,2,1,236.86000061035156
20,2,1,237.851045748261
20,2,1,235.89622832932014
20,2,1,234.17520369821702
20,2,1,236.89026451238925
21,2,1,236.66000366210937
21,2,1,237.48996823397476
21,2,1,237.06751836674522
21,2,1,236.27491668470932
21,2,1,236.94567035409918
22,2,1,237.47000122070313
22,2,1,238.43021925630475
22,2,1,236.6254548553636
22,2,1,235.60887996320022
22,2,1,236.3877323511684
23,2,1,236.6699981689453
23,2,1,236.96423107765585
23,2,1,238.29768432913548
23,2,1,238.28907193576816
23,2,1,237.8924739858845
24,2,1,236.88999938964844
24,2,1,236.13615617622926
24,2,1,235.8947394838647
24,2,1,237.4190055426409
24,2,1,237.58396293889928
25,2,1,237.49000549316406
25,2,1,239.14450822987834
25,2,1,238.1236386457219
25,2,1,238.06038819815092
25,2,1,237.23650198768854
26,2,1,238.30999755859375
26,2,1,237.56124033326836
26,2,1,238.1953930781334
26,2,1,237.94775203118297
26,2,1,237.9576485236681
27,2,1,237.6199951171875
27,2,1,237.59062075076778
27,2,1,236.80359632019935
27,2,1,236.14070844128304
27,2,1,236.99323450542977
28,2,1,236.97999572753906
28,2,1,238.4372829747798
28,2,1,236.51006306239086
28,2,1,235.34179493287817
28,2,1,236.2337106949814
29,2,1,237.9199981689453
29,2,1,236.52417914869145
29,2,1,236.37104725038787
29,2,1,236.72321844718132
29,2,1,237.30657245007131
30,2,1,237.52999877929687
30,2,1,236.61304974467623
30,2,1,238.62776144471974
30,2,1,237.9036677870005
30,2,1,237.44254519613838
31,2,1,237.05999755859375
31,2,1,235.7509133407321
31,2,1,237.32618485037995
31,2,1,237.14190228483517
31,2,1,237.00184490780342
32,2,1,236.67999267578125
32,2,1,236.18218280663572
32,2,1,235.70584205777507
32,2,1,238.19826415645264
32,2,1,237.46767125077142
33,2,1,237.4199981689453
33,2,1,237.4413711476901
33,2,1,237.92408525084187
33,2,1,236.7146214642668
33,2,1,237.39248729928863
34,2,1,236.8699951171875
34,2,1,235.54254389261777
34,2,1,236.70677666406243
34,2,1,237.47825192724082
34,2,1,237.02837972158795
35,2,1,236.97000122070312
35,2,1,235.9108965322784
35,2,1,239.6968410023097
35,2,1,237.4291784605149
35,2,1,235.61302112819814
36,2,1,236.44000244140625
36,2,1,236.28346493043998
36,2,1,234.50673077695473
36,2,1,237.2478259733737
36,2,1,236.31364741077985
37,2,1,236.97999572753906
37,2,1,234.88253468641335
37,2,1,238.7081416751467
37,2,1,236.0232663998685
37,2,1,238.20874023169122
38,2,1,237.49000549316406
38,2,1,238.0901664708187
38,2,1,235.91359748231085
38,2,1,236.9077394257148
38,2,1,239.26486158378992
39,2,1,236.1999969482422
39,2,1,237.4148156417934
39,2,1,237.20091743855423
39,2,1,235.26095351425244
39,2,1,236.49221368572694
40,2,1,237.0399932861328
40,2,1,235.73121784604268
40,2,1,235.27731096009856
40,2,1,236.35746656447003
40,2,1,238.16311308465404
41,2,1,237.32000732421875
41,2,1,236.92269678425876
41,2,1,237.23662307489766
41,2,1,236.8796806251359
41,2,1,237.9112284311424
42,2,1,237.52999877929687
42,2,1,235.31277997824188
42,2,1,237.7809568117473
42,2,1,238.6352787107378
42,2,1,237.13262820300122
43,2,1,237.5800018310547
43,2,1,239.50531029071297
43,2,1,237.24140860551495
43,2,1,237.65552384837824
43,2,1,236.50895137405985
44,2,1,236.1999969482422
44,2,1,237.522897111036
44,2,1,233.7155870984468
44,2,1,235.74179837800398
44,2,1,234.99209626297372
45,2,1,237
45,2,1,235.96432579820316
45,2,1,237.60097040975404
45,2,1,234.7939540418648
45,2,1,237.13135359177255
46,2,1,236.1300048828125
46,2,1,236.3308990773945
46,2,1,236.27758033444474
46,2,1,236.4475768440454
46,2,1,235.80623442414526
47,2,1,236.9600067138672
47,2,1,237.47450854203413
47,2,1,236.81920655602323
47,2,1,235.5080695479102
47,2,1,237.63771472394083
48,2,1,237.39999389648437
48,2,1,237.67253322927093
48,2,1,236.73248720620398
48,2,1,239.45659130316932
48,2,1,236.35005434317122
49,2,1,235.97000122070312
49,2,1,235.9462132523088
49,2,1,238.9687943523954
49,2,1,236.8424356577582
49,2,1,234.1708206726728
50,2,1,237.63999938964844
50,2,1,237.75291125542972
50,2,1,234.3909958474048
50,2,1,239.02860923568653
50,2,1,238.99943236682986
51,2,1,236.2100067138672
51,2,1,235.93223919861148
51,2,1,235.65735056738816
51,2,1,235.8780990278526
51,2,1,236.41499382720752
52,2,1,236.85000610351562
52,2,1,236.82263439642136
52,2,1,239.31524854510064
52,2,1,237.48241888114597
52,2,1,237.50995291809636
53,2,1,237.39999389648437
53,2,1,237.3917865984496
53,2,1,237.82460310474988
53,2,1,236.2655610828605
53,2,1,235.3040114231827
54,2,1,237.1300048828125
54,2,1,237.0385726271465
54,2,1,237.08750738542489
54,2,1,238.76191672018004
54,2,1,236.38158408006095
55,2,1,236.5800018310547
55,2,1,237.6652637185735
55,2,1,237.32105051975978
55,2,1,237.3097581034773
55,2,1,239.35738296821555
56,2,1,236.7899932861328
56,2,1,236.50222465623344
56,2,1,237.68202867939854
56,2,1,235.65478558437755
56,2,1,235.55969272616463
57,2,1,237.0800018310547
57,2,1,237.61185519294008
57,2,1,237.60128757709248
57,2,1,237.56937847754222
57,2,1,238.45017562628695
58,2,1,237.2899932861328
58,2,1,238.67091587571636
58,2,1,237.47074701381146
58,2,1,236.34627264385134
58,2,1,236.44101255208307
59,2,1,236.5
59,2,1,236.81782995074278
59,2,1,234.75689187215673
59,2,1,235.65329976406454
59,2,1,238.033387306919
60,2,1,237.11000061035156
60,2,1,239.39042874144286
60,2,1,235.65540823918178
60,2,1,234.9209882583544
60,2,1,238.0697764115459
61,2,1,237.10000610351562
61,2,1,236.64355967537165
61,2,1,237.37404119381097
61,2,1,236.69844492138776
61,2,1,235.86198031344688
62,2,1,237.72000122070312
62,2,1,236.50132642175512
62,2,1,237.83217355436963
62,2,1,236.87552208766095
62,2,1,236.37183923633293
63,2,1,236.44000244140625
63,2,1,235.7605530755685
63,2,1,237.36527288674804
63,2,1,235.45539188593452
63,2,1,236.41328567295062
64,2,1,237.22000122070312
64,2,1,237.49202251423247
64,2,1,236.63379350713285
64,2,1,238.2265259607577
64,2,1,235.88155422507646
65,2,1,237.66000366210937
65,2,1,237.24580278339357
65,2,1,237.9963971124387
65,2,1,238.8397781753349
65,2,1,236.83778567786015
66,2,1,239.5500030517578
66,2,1,239.0971087037245
66,2,1,240.18519131841447
66,2,1,239.28861693844155
66,2,1,240.0850073607753
67,2,1,239.39999389648437
67,2,1,238.21353867065633
67,2,1,238.32303442352693
67,2,1,242.4793654686588
67,2,1,237.97866033507648
68,2,1,239.1199951171875
68,2,1,238.15590141684126
68,2,1,240.0709807687773
68,2,1,240.84234253222965
68,2,1,238.28973350040127
69,2,1,236.61000061035156
69,2,1,236.85032180516376
69,2,1,235.6644558321689
69,2,1,238.21804188803682
69,2,1,234.91758129733424
70,2,1,239.2100067138672
70,2,1,240.0018546005146
70,2,1,239.2272898657754
70,2,1,240.28271383524915
70,2,1,238.9482849267292
71,2,1,238.5500030517578
71,2,1,238.39732633354245
71,2,1,238.495760956824
71,2,1,238.02706447360472
71,2,1,238.29476598328012
72,2,1,239.24000549316406
72,2,1,239.27731898590255
72,2,1,240.61065103508463
72,2,1,238.20540882258297
72,2,1,238.6979798682463
73,2,1,238.55999755859375
73,2,1,236.01997690154488
73,2,1,238.42390880901678
73,2,1,238.49356577836178
73,2,1,239.3984186329667
74,2,1,238.0800018310547
74,2,1,238.08886797354074
74,2,1,238.2139675342182
74,2,1,237.15193493968877
74,2,1,237.66097844997543
75,2,1,239.25
75,2,1,238.75397676905888
75,2,1,240.08680587652114
75,2,1,239.37180482538605
75,2,1,239.3880994876908
76,2,1,238.5500030517578
76,2,1,238.91804855715148
76,2,1,238.60079056035138
76,2,1,238.92412887943078
76,2,1,237.31640537594023
77,2,1,239.16000366210937
77,2,1,238.65016113733793
77,2,1,240.05455607663592
77,2,1,239.39228904718635
77,2,1,238.54800328874398
78,2,1,239.6300048828125
78,2,1,237.67680292287235
78,2,1,239.71366894035964
78,2,1,239.45631534276154
78,2,1,238.87015429000238
79,2,1,237.9600067138672
79,2,1,237.23297120643613
79,2,1,238.09126580423822
79,2,1,238.27862610164908
79,2,1,237.33458674958607
80,2,1,239.6300048828125
80,2,1,240.20332455351968
80,2,1,239.55535325545338
80,2,1,239.53544080970013
80,2,1,239.57006696626618
81,2,1,239.0399932861328
81,2,1,241.18449928156699
81,2,1,240.236792647976
81,2,1,239.24427055162826
81,2,1,240.10348702993144
82,2,1,238.72999572753906
82,2,1,237.75385239534484
82,2,1,237.75769645294932
82,2,1,240.6212404522537
82,2,1,238.7108821489169
83,2,1,239.4199981689453
83,2,1,238.58910392823967
83,2,1,239.45736752946715
83,2,1,239.60660376913447
83,2,1,240.89004820847762
84,2,1,238.1699981689453
84,2,1,239.27160390022468
84,2,1,237.55634738778855
84,2,1,237.79023524058695
84,2,1,239.88081080581523
85,2,1,237.0500030517578
85,2,1,237.51539067537342
85,2,1,237.0272107244256
85,2,1,236.45399688011182
85,2,1,235.1401388183259
86,2,1,237.57000732421875
86,2,1,238.41426233279742
86,2,1,237.98611738720788
86,2,1,238.48477623344525
86,2,1,237.17138791311552
87,2,1,237.2899932861328
87,2,1,237.95347725660557
87,2,1,237.00034935227166
87,2,1,237.9717677270395
87,2,1,237.6444438944063
88,2,1,238.19000244140625
88,2,1,239.28736252806735
88,2,1,237.96050365312155
88,2,1,239.03954189812885
88,2,1,238.6051651309081
89,2,1,237.44000244140625
89,2,1,238.07437753727822
89,2,1,237.60499137534015
89,2,1,237.9833874057772
89,2,1,238.3058828866798
90,2,1,237.83999633789062
90,2,1,238.1247675153203
90,2,1,237.7357442304203
90,2,1,237.33329311156237
90,2,1,238.30890809713614
91,2,1,236.33999633789063
91,2,1,236.68588525573526
91,2,1,235.3730153670282
91,2,1,236.90129737896254
91,2,1,237.79092500666093
92,2,1,237.6999969482422
92,2,1,236.81548964383697
92,2,1,238.18836997068897
92,2,1,238.99164575130226
92,2,1,238.92850317108991
93,2,1,237.25
93,2,1,236.97404226541423
93,2,1,236.73567916732654
93,2,1,237.11153854639406
93,2,1,236.85165083959114
94,2,1,237.55999755859375
94,2,1,236.96087841322696
94,2,1,238.22171616007842
94,2,1,238.27135722611027
94,2,1,237.09545487946966
95,2,1,237.02000427246094
95,2,1,237.55190738068345
95,2,1,236.58291490369479
95,2,1,236.81356216740062
95,2,1,235.62979185448057
96,2,1,237.3000030517578
96,2,1,236.7674701975828
96,2,1,235.99210063942047
96,2,1,237.16682468253225
96,2,1,236.70104820885442
97,2,1,237.67999267578125
97,2,1,236.77360544207247
97,2,1,239.6483916248305
97,2,1,237.69765716017963
97,2,1,238.3618729997192
98,2,1,236.80999755859375
98,2,1,238.49725161092454
98,2,1,237.34051825971176
98,2,1,237.0709356656608
98,2,1,236.51530867515018
99,2,1,237.3800048828125
99,2,1,236.82780065853743
99,2,1,237.71654173179436
99,2,1,236.59109586973864
99,2,1,237.88751134834723
100,2,1,237.3800048828125
100,2,1,236.4318996905404
100,2,1,237.5126274800189
100,2,1,237.2751658345829
100,2,1,239.26025063620642
1,2,2,241.35000610351562
1,2,2,240.03131173546464
1,2,2,240.599005303796
1,2,2,242.21798323698232
1,2,2,241.1712160304511
2,2,2,240.27999877929687
2,2,2,239.63793252676717
2,2,2,240.13899993264005
2,2,2,240.59772192752826
2,2,2,241.7171833962674
3,2,2,239.25999450683594
3,2,2,238.28832723941713
3,2,2,237.58509103134753
3,2,2,239.8212434852925
3,2,2,239.940951294229
4,2,2,239.19000244140625
4,2,2,238.06758792161975
4,2,2,236.9834653185911
4,2,2,239.6518779787772
4,2,2,240.14582217925343
5,2,2,239.50999450683594
5,2,2,238.88943108454853
5,2,2,239.32293988094045
5,2,2,239.99182579797133
5,2,2,240.87754918436625
6,2,2,240.16000366210937
6,2,2,241.5186368422977
6,2,2,239.26047746626716
6,2,2,240.52429972631205
6,2,2,240.84132364095967
7,2,2,239.16000366210937
7,2,2,241.65753219979828
7,2,2,240.38491624062863
7,2,2,238.98874476962646
7,2,2,238.98702480638636
8,2,2,238.6300048828125
8,2,2,239.58221414947423
8,2,2,239.85610047077634
8,2,2,236.7067001130934
8,2,2,238.9334742540769
9,2,2,239.77999877929687
9,2,2,237.5695927999737
9,2,2,239.7367507371461
9,2,2,239.10397829559219
9,2,2,239.9509571484617
10,2,2,239.41000366210937
10,2,2,239.64274356927015
10,2,2,239.65869068695892
10,2,2,239.4563239311292
10,2,2,238.83858056084526
11,2,2,238.6999969482422
11,2,2,237.35340793020205
11,2,2,238.6601859106726
11,2,2,239.39823005007844
11,2,2,237.37171228948662
12,2,2,238.69000244140625
12,2,2,238.02276577180086
12,2,2,239.16048129060647
12,2,2,238.65221826956287
12,2,2,238.23186487462107
13,2,2,240.13999938964844
13,2,2,239.5420353185209
13,2,2,240.21759712118853
13,2,2,241.0401969628545
13,2,2,238.78826572355885
14,2,2,240.9199981689453
14,2,2,240.32066457996547
14,2,2,242.33934445909603
14,2,2,240.04771521111076
14,2,2,242.12712444623452
15,2,2,240.24000549316406
15,2,2,240.4300049275756
15,2,2,240.08187969194816
15,2,2,240.39092695378952
15,2,2,239.64467225813019
16,2,2,239.47999572753906
16,2,2,241.51553694961095
16,2,2,239.3111778486972
16,2,2,237.77709906530146
16,2,2,240.14258515309507
17,2,2,239.8800048828125
17,2,2,239.1983102904721
17,2,2,239.75282151991811
17,2,2,241.65661722971663
17,2,2,240.56625683861955
18,2,2,239.91000366210937
18,2,2,238.79663477026924
18,2,2,241.38745050286036
18,2,2,238.8964779952781
18,2,2,240.41175972996493
19,2,2,239.1699981689453
19,2,2,238.87042138477503
19,2,2,239.68972182720972
19,2,2,239.40890269817922
19,2,2,239.6329870623137
20,2,2,239.13999938964844
20,2,2,239.21254353819086
20,2,2,240.2351253896577
20,2,2,240.238139550906
20,2,2,239.96848479169068
21,2,2,239.4199981689453
21,2,2,239.99737518695886
21,2,2,241.04850224049713
21,2,2,240.34108072682662
21,2,2,238.83163620749426
22,2,2,238.5800018310547
22,2,2,239.2307446851108
22,2,2,240.87779125203542
22,2,2,237.1981521611744
22,2,2,237.80909160225943
23,2,2,239.35000610351562
23,2,2,239.58767708778726
23,2,2,239.3590379157009
23,2,2,239.31184663998755
23,2,2,239.7368717963332
24,2,2,238.91000366210937
24,2,2,238.43522592184405
24,2,2,239.0290277987114
24,2,2,240.07042550074516
24,2,2,239.47532576084154
25,2,2,237.7823703122834
25,2,2,238.40891656473778
25,2,2,237.99812290081394
25,2,2,236.58112422797603
25,2,2,237.07090347683388
26,2,2,239
26,2,2,238.90406812011415
26,2,2,238.70174756217193
26,2,2,239.7216615550971
26,2,2,238.16379246506995
27,2,2,238.89999389648437
27,2,2,239.56030110720747
27,2,2,239.57052558819208
27,2,2,239.78256240078468
27,2,2,238.51900160795898
28,2,2,239.72000122070312
28,2,2,240.3941732553858
28,2,2,238.95515188888973
28,2,2,239.72612604219742
28,2,2,240.7068552768633
29,2,2,239.74000549316406
29,2,2,241.0504615397574
29,2,2,240.3001294540981
29,2,2,241.64515172904183
29,2,2,239.33411085290766
30,2,2,240.5
30,2,2,240.3345656087046
30,2,2,239.47595842768746
30,2,2,241.763529734944
30,2,2,238.78832117694398
31,2,2,239.6699981689453
31,2,2,240.31680213711664
31,2,2,238.26585413658447
31,2,2,240.8149680734885
31,2,2,240.23669032197975
32,2,2,238.5500030517578
32,2,2,237.34700106067908
32,2,2,238.03829143874427
32,2,2,240.2971602977222
32,2,2,237.66554203196876
33,2,2,240.08999633789062
33,2,2,239.72309054977748
33,2,2,240.30242547469356
33,2,2,240.20014309707997
33,2,2,239.69059016996903
34,2,2,239.63999938964844
34,2,2,238.81611918025894
34,2,2,238.7771237187005
34,2,2,240.23070280752475
34,2,2,239.57524271246368
35,2,2,239.4600067138672
35,2,2,239.19762865338316
35,2,2,240.1506786105537
35,2,2,239.83089518204298
35,2,2,238.68309704865712
36,2,2,239.36000061035156
36,2,2,239.06027798209237
36,2,2,239.12793386447373
36,2,2,240.87686439652362
36,2,2,239.90445853998295
37,2,2,239.11000061035156
37,2,2,239.6693235980748
37,2,2,239.22990146664722
37,2,2,238.41382986632613
37,2,2,241.39081524056488
38,2,2,239.42999267578125
38,2,2,239.00935861004214
38,2,2,238.4262639254354
38,2,2,239.69016649543846
38,2,2,240.4684540792785
39,2,2,239.25999450683594
39,2,2,240.06966507536762
39,2,2,239.63439207591958
39,2,2,239.71813404980978
39,2,2,239.1177585488105
40,2,2,239.17999267578125
40,2,2,238.3968700324442
40,2,2,239.38143360323565
40,2,2,237.62715993906113
40,2,2,239.85733398896562
41,2,2,239.17999267578125
41,2,2,238.81961181559723
41,2,2,238.1444699907582
41,2,2,241.21766764549668
41,2,2,237.92775958679346
42,2,2,239.83999633789062
42,2,2,238.94122254994238
42,2,2,239.5082511590626
42,2,2,239.35139471462236
42,2,2,239.10848438940602
43,2,2,239.67999267578125
43,2,2,240.44355100353005
43,2,2,241.23486554340144
43,2,2,240.5710719686375
43,2,2,242.105111776057
44,2,2,239.77999877929687
44,2,2,239.0686687049984
44,2,2,239.12618837283392
44,2,2,238.04444683608986
44,2,2,241.6579328613369
45,2,2,239.99000549316406
45,2,2,239.3093899314569
45,2,2,240.09603221344344
45,2,2,241.67495463011284
45,2,2,239.8529177278807
46,2,2,239.50999450683594
46,2,2,239.23705341291344
46,2,2,239.34238193283477
46,2,2,240.56705483592455
46,2,2,238.2024716683232
47,2,2,238.63999938964844
47,2,2,236.8934377651468
47,2,2,240.12344092250257
47,2,2,238.5682864575897
47,2,2,239.39365142770797
48,2,2,239.41000366210937
48,2,2,241.42204976479684
48,2,2,239.47667911650294
48,2,2,241.5495671097744
48,2,2,241.15699060317374
49,2,2,239.3000030517578
49,2,2,240.29673895622852
49,2,2,237.5529128487998
49,2,2,237.02239839063495
49,2,2,239.25835361486142
50,2,2,239.36000061035156
50,2,2,240.04468983059692
50,2,2,239.29588016930603
50,2,2,240.12292677906717
50,2,2,239.84582906439798
51,2,2,238.74000549316406
51,2,2,239.49014109717143
51,2,2,239.86571094270772
51,2,2,238.1511575287645
51,2,2,238.8872453158159
52,2,2,240.61000061035156
52,2,2,242.08318925965736
52,2,2,240.54780848120234
52,2,2,240.5882859243576
52,2,2,240.9839621350072
53,2,2,240.33999633789063
53,2,2,239.8736113645385
53,2,2,238.99381302347314
53,2,2,241.15616468438398
53,2,2,239.6845374737652
54,2,2,239.97999572753906
54,2,2,237.53073704831948
54,2,2,238.8800079494791
54,2,2,241.38990933431546
54,2,2,240.6559599261235
55,2,2,239.0399932861328
55,2,2,239.8521125386353
55,2,2,238.69220601901782
55,2,2,240.99309694722058
55,2,2,237.57944125176914
56,2,2,238.9600067138672
56,2,2,238.7994043557559
56,2,2,238.49293150737356
56,2,2,238.33110633234045
56,2,2,238.57475236692486
57,2,2,238.67999267578125
57,2,2,239.4840845225026
57,2,2,239.65527432071573
57,2,2,237.83316236364766
57,2,2,240.81943607807003
58,2,2,238.9199981689453
58,2,2,240.93988420580138
58,2,2,235.8673283833272
58,2,2,239.3091723893102
58,2,2,240.0275965094247
59,2,2,239.39999389648437
59,2,2,239.80446730060567
59,2,2,238.28725898826724
59,2,2,238.9811594432358
59,2,2,238.47636118150905
60,2,2,238.32000732421875
60,2,2,239.4927039828796
60,2,2,239.06998806894723
60,2,2,239.40517441263432
60,2,2,238.85564178124935
61,2,2,239.2899932861328
61,2,2,238.80651049874425
61,2,2,238.24988847507953
61,2,2,242.3165351675995
61,2,2,238.5839200402703
62,2,2,238.32000732421875
62,2,2,238.6296571468756
62,2,2,239.79193345382077
62,2,2,238.2838710620055
62,2,2,239.42940649013823
63,2,2,238.8300018310547
63,2,2,237.34392638879945
63,2,2,238.75220574008333
63,2,2,237.87827473297017
63,2,2,239.22404625013715
64,2,2,239.47999572753906
64,2,2,239.62831325579313
64,2,2,239.44599782324235
64,2,2,240.4925197812345
64,2,2,238.77596969208
65,2,2,238.8300018310547
65,2,2,238.7319143837208
65,2,2,239.22986828130055
65,2,2,237.86752273934857
65,2,2,240.57846837215416
66,2,2,237.64999389648437
66,2,2,236.10838534883248
66,2,2,236.97692478259825
66,2,2,238.3721515879236
66,2,2,237.2889570802498
67,2,2,236.6699981689453
67,2,2,234.83328341891638
67,2,2,236.60181291288234
67,2,2,238.10916705748323
67,2,2,236.58687424123417
68,2,2,236.74000549316406
68,2,2,237.17528479841752
68,2,2,236.87940664098562
68,2,2,236.90514112196178
68,2,2,238.73359387832542
69,2,2,238.5800018310547
69,2,2,238.62919563693325
69,2,2,238.57329860638708
69,2,2,237.20777902625255
69,2,2,237.1463815179173
70,2,2,237.3800048828125
70,2,2,236.29664558840813
70,2,2,236.55893069808502
70,2,2,237.57464007941866
70,2,2,236.76910452200022
71,2,2,237.02999877929687
71,2,2,237.14341335934824
71,2,2,235.9480866768367
71,2,2,237.60415031142074
71,2,2,236.60304418772563
72,2,2,237.39999389648437
72,2,2,236.61761168449902
72,2,2,236.23913109816127
72,2,2,238.56044769917202
72,2,2,237.79926406316756
73,2,2,237.77000427246094
73,2,2,237.87142732773845
73,2,2,238.12649652678218
73,2,2,238.4762851950139
73,2,2,237.1780314590445
74,2,2,237.14999389648437
74,2,2,238.2905622133868
74,2,2,237.78950945233504
74,2,2,236.96740698929145
74,2,2,236.26109740343844
75,2,2,236.75
75,2,2,235.00882832862462
75,2,2,236.8030250033261
75,2,2,237.17769381878895
75,2,2,236.89664905822272
76,2,2,238.02000427246094
76,2,2,238.41641118896965
76,2,2,236.2230527510161
76,2,2,239.27163276072002
76,2,2,237.284369790399
77,2,2,237.9199981689453
77,2,2,237.91746370755035
77,2,2,239.37621864124847
77,2,2,239.06934937994276
77,2,2,237.11204638174172
78,2,2,237.3300018310547
78,2,2,235.97566462402244
78,2,2,237.93736964712957
78,2,2,237.0372162749512
78,2,2,236.99170633705006
79,2,2,236.80999755859375
79,2,2,234.06642454741163
79,2,2,239.06902522322397
79,2,2,237.81167737392713
79,2,2,237.39253106650276
80,2,2,236.9199981689453
80,2,2,236.68672186175183
80,2,2,236.98322525760665
80,2,2,235.35160475864814
80,2,2,237.17943984661292
81,2,2,236.72999572753906
81,2,2,236.3776975441502
81,2,2,236.4409805732203
81,2,2,235.55060877691028
81,2,2,237.2323947337518
82,2,2,236.44000244140625
82,2,2,236.99309200949412
82,2,2,236.32831436214883
82,2,2,237.4315046612151
82,2,2,237.27095675168482
83,2,2,237.3800048828125
83,2,2,238.13981171513473
83,2,2,237.4303056905705
83,2,2,235.99326156817344
83,2,2,237.9843176725272
84,2,2,237.7823703122834
84,2,2,236.80693923462636
84,2,2,238.62684760307218
84,2,2,238.28286900200519
84,2,2,238.87361710336103
85,2,2,238.86000061035156
85,2,2,238.48699017092753
85,2,2,239.6487591870114
85,2,2,238.1851192597551
85,2,2,239.8439601289837
86,2,2,238.49000549316406
86,2,2,240.11591294530598
86,2,2,238.01212804845838
86,2,2,239.21066920948257
86,2,2,238.80996889143236
87,2,2,238.22000122070312
87,2,2,238.80216011279967
87,2,2,237.97990146810454
87,2,2,239.22100955012192
87,2,2,237.28431074598015
88,2,2,239.25999450683594
88,2,2,237.4243989754755
88,2,2,237.80910367992325
88,2,2,239.87159859415252
88,2,2,240.63722582436165
89,2,2,238.83999633789063
89,2,2,238.9038175352647
89,2,2,237.61151147183782
89,2,2,238.62067570705108
89,2,2,238.3723333305076
90,2,2,238.08999633789062
90,2,2,237.8762080963129
90,2,2,238.9046440082129
90,2,2,238.06832305341797
90,2,2,238.7021872259384
91,2,2,239.32000732421875
91,2,2,239.29465943702894
91,2,2,240.47271360400913
91,2,2,240.09342531370206
91,2,2,240.1161848576681
92,2,2,238.6699981689453
92,2,2,239.59646038741727
92,2,2,238.1703543556497
92,2,2,238.36373372457012
92,2,2,239.5681295059835
93,2,2,237.6300048828125
93,2,2,235.92507149288272
93,2,2,237.8202890223696
93,2,2,239.45387831807432
93,2,2,236.82611411059244
94,2,2,238.49000549316406
94,2,2,238.68498015923322
94,2,2,238.35174822483867
94,2,2,238.42979512402255
94,2,2,239.75374578594992
95,2,2,239.44000244140625
95,2,2,239.7786770444258
95,2,2,239.8994293238784
95,2,2,239.13035498411375
95,2,2,239.13210928240167
96,2,2,238.19000244140625
96,2,2,238.41822360349136
96,2,2,238.93744102344607
96,2,2,238.28018764178736
96,2,2,239.18281355073404
97,2,2,238.32000732421875
97,2,2,239.79155828449439
97,2,2,239.73088515617383
97,2,2,238.52265176592527
97,2,2,235.3316903327927
98,2,2,240.5
98,2,2,241.51099793255338
98,2,2,239.08692633071675
98,2,2,240.3532898504468
98,2,2,240.19756392730145
99,2,2,240.1199951171875
99,2,2,239.94674561702928
99,2,2,239.16364898936456
99,2,2,239.42834700124246
99,2,2,239.6268678422249
100,2,2,240.1300048828125
100,2,2,240.98008424089764
100,2,2,240.56611620778204
100,2,2,241.41413885143464
100,2,2,238.858584955971
1,3,1,236.08999633789063
1,3,1,234.78710883788352
1,3,1,236.42252679317892
1,3,1,236.8082478418053
